strategy,signal_time,entry_time,exit_time,entry_i,exit_i,entry_price,initial_stop,stop_source,pivot_time,risk_pct,entry_gap_atr,atr_ratio_setup,vol_ratio_setup,breakout_vol_ratio,exit_price_weighted,return_pct,r_multiple,tp1_hit,exit_reason,period,trade_year,market,symbol,name,ticker,cost_bps_side,priority_breakout_vol,priority_atr_ratio,priority_vol_ratio
SOR_E1_BE,2024-10-25,2024-10-28,2024-10-31,1915,1918,14750.0,14350.0,pivot,2024-10-22,2.711864406779661,0.1276595744680851,0.7133182844243793,0.6711256261158857,1.6653794254456338,14350.0,-2.809103922614964,-1.0,False,initial_stop,Y2024,2024,KOSPI,024110,기업은행,024110.KS,5.0,1.6653794254456338,0.7133182844243793,0.6711256261158857
SOR_E1_BE,2024-03-26,2024-03-27,2024-04-11,644,654,250000.0,213500.0,pivot,2024-03-14,14.6,0.3526448362720403,0.8564231738035264,0.816594485523603,1.1417868662162773,237500.0,-5.094952523738128,-0.3424657534246575,False,trend_off_next_open,Y2024,2024,KOSPI,259960,크래프톤,259960.KS,5.0,1.1417868662162773,0.8564231738035264,0.816594485523603
SOR_E1_BE,2024-03-27,2024-03-28,2024-04-11,645,654,255500.0,232500.0,pivot,2024-03-25,9.001956947162427,0.0,0.8463476070528967,0.8342347711148267,3.0989777012140864,237500.0,-7.1379183206831005,-0.782608695652174,False,trend_off_next_open,Y2024,2024,KOSPI,259960,크래프톤,259960.KS,5.0,3.0989777012140864,0.8463476070528967,0.8342347711148267
SOR_E1_BE,2024-02-19,2024-02-20,2024-04-03,1749,1779,79300.0,63000.0,pivot,2024-02-01,20.55485498108449,0.08183306055646482,0.7219343696027634,0.6536935299742671,1.8481187248309576,105550.0,32.969108131936565,1.6104294478527608,True,trend_off_next_open,Y2024,2024,KOSDAQ,028300,HLB,028300.KQ,5.0,1.8481187248309576,0.7219343696027634,0.6536935299742671
SOR_E1_BE,2024-03-08,2024-03-11,2024-04-03,1762,1779,98700.0,76900.0,pivot,2024-03-06,22.087132725430596,0.125,0.8522613065326633,0.60899944964839,3.717898627783626,99200.0,0.40612925553435986,0.022935779816513763,False,trend_off_next_open,Y2024,2024,KOSDAQ,028300,HLB,028300.KQ,5.0,3.717898627783626,0.8522613065326633,0.60899944964839
SOR_E1_BE,2024-01-02,2024-01-03,2024-01-18,1717,1728,40600.0,37050.0,pivot,2023-12-26,8.74384236453202,0.0,0.7264957264957265,0.831998509733744,3.4776445163639136,40150.0,-1.2072165887499375,-0.1267605633802817,False,trend_off_next_open,Y2024,2024,KOSDAQ,005290,동진쎄미켐,005290.KQ,5.0,3.4776445163639136,0.7264957264957265,0.831998509733744
SOR_E1_BE,2024-03-21,2024-03-22,2024-04-22,1771,1791,47200.0,38050.0,pivot,2024-03-15,19.385593220338983,0.0,0.8706240487062404,0.89265805153893,14.196546921564579,43850.0,-7.190313741434351,-0.366120218579235,False,trend_off_next_open,Y2024,2024,KOSDAQ,005290,동진쎄미켐,005290.KQ,5.0,14.196546921564579,0.8706240487062404,0.89265805153893
SOR_E1_BE,2024-05-14,2024-05-16,2024-07-05,1806,1841,101400.0,91200.0,pivot,2024-05-08,10.059171597633137,0.12358393408856849,0.8848758465011287,0.6668456917297885,3.0223339108007017,128600.0,26.697696516633208,2.666666666666667,True,trend_off_next_open,Y2024,2024,KOSDAQ,078600,대주전자재료,078600.KQ,5.0,3.0223339108007017,0.8848758465011287,0.6668456917297885
SOR_E1_BE,2024-06-19,2024-06-20,2024-07-12,1830,1846,190000.0,169500.0,pivot,2024-06-13,10.789473684210526,0.0,0.7768206734534064,0.8593144650615159,2.846543321858635,182300.0,-4.148530997659061,-0.375609756097561,False,trend_off_next_open,Y2024,2024,KOSDAQ,140860,파크시스템스,140860.KQ,5.0,2.846543321858635,0.7768206734534064,0.8593144650615159
SOR_E1_BE,2024-07-03,2024-07-04,2024-07-12,1840,1846,195800.0,182200.0,pivot,2024-06-28,6.9458631256384065,0.0,0.8083832335329342,0.6645161680778053,1.6480939572775906,182300.0,-6.987849282713077,-0.9926470588235294,False,trend_off_next_open,Y2024,2024,KOSDAQ,140860,파크시스템스,140860.KQ,5.0,1.6480939572775906,0.8083832335329342,0.6645161680778053
SOR_E1_BE,2024-08-21,2024-08-22,2024-09-04,1874,1883,195800.0,179900.0,pivot,2024-08-13,8.12053115423902,0.0,0.5518694049499737,0.5642046438366112,1.1512360221837576,184700.0,-5.763333859117415,-0.6981132075471698,False,trend_off_next_open,Y2024,2024,KOSDAQ,140860,파크시스템스,140860.KQ,5.0,1.1512360221837576,0.5518694049499737,0.5642046438366112
SOR_E1_BE,2024-10-15,2024-10-16,2024-10-16,1907,1907,195100.0,190000.0,pivot,2024-10-02,2.6140440799589952,0.0,0.7853881278538812,0.9545737760019732,4.3862767259285755,200200.0,2.5114813172604,1.0,True,same_bar_BE_after_TP1,Y2024,2024,KOSDAQ,140860,파크시스템스,140860.KQ,5.0,4.3862767259285755,0.7853881278538812,0.9545737760019732
SOR_E1_BE,2024-08-26,2024-08-27,2024-09-04,1399,1405,32900.0,29200.0,pivot,2024-08-13,11.246200607902736,0.0,0.8605200945626478,0.8155256932324673,1.4009583863016655,29100.0,-11.638557620885592,-1.027027027027027,False,trend_off_next_open,Y2024,2024,KOSDAQ,298380,에이비엘바이오,298380.KQ,5.0,1.4009583863016655,0.8605200945626478,0.8155256932324673
SOR_E1_BE,2024-08-29,2024-08-30,2024-09-04,1402,1405,33500.0,29350.0,pivot,2024-08-23,12.388059701492537,0.0,0.8028503562945368,0.8708186037463195,8.834627332545995,29100.0,-13.22115061872049,-1.0602409638554218,False,trend_off_next_open,Y2024,2024,KOSDAQ,298380,에이비엘바이오,298380.KQ,5.0,8.834627332545995,0.8028503562945368,0.8708186037463195
SOR_E1_BE,2024-10-10,2024-10-11,2024-10-29,1426,1438,35150.0,29850.0,pivot,2024-09-27,15.07823613086771,0.029239766081871343,0.8579710144927536,0.5743553733880212,1.294287641702365,37400.0,6.294790016087282,0.42452830188679247,False,trend_off_next_open,Y2024,2024,KOSDAQ,298380,에이비엘바이오,298380.KQ,5.0,1.294287641702365,0.8579710144927536,0.5743553733880212
SOR_E1_BE,2024-01-02,2024-01-03,2024-01-18,1487,1498,18640.0,16000.0,pivot,2023-12-26,14.163090128755364,0.1137357830271216,0.7986289631533847,0.7092228359267188,2.5816863144194744,17030.0,-8.728656058236972,-0.6098484848484849,False,trend_off_next_open,Y2024,2024,KOSDAQ,281740,레이크머티리얼즈,281740.KQ,5.0,2.5816863144194744,0.7986289631533847,0.7092228359267188
SOR_E1_BE,2024-08-01,2024-08-02,2024-08-16,1861,1870,28150.0,20650.0,pivot,2024-07-26,26.642984014209592,0.0,0.8899297423887588,0.8535731220014593,4.8838346184779775,22950.0,-18.55395570420827,-0.6933333333333334,False,trend_off_next_open,Y2024,2024,KOSDAQ,225570,넥슨게임즈,225570.KQ,5.0,4.8838346184779775,0.8899297423887588,0.8535731220014593
SOR_E1_BE,2024-01-25,2024-01-26,2024-01-30,1734,1736,112500.0,101300.0,pivot,2024-01-23,9.955555555555556,0.013449899125756557,0.8454849498327759,0.5709089628620923,1.1612436468790317,101300.0,-10.045555000277629,-1.0,False,initial_stop,Y2024,2024,KOSDAQ,067160,아프리카TV,067160.KQ,5.0,1.1612436468790317,0.8454849498327759,0.5709089628620923
SOR_E1_BE,2025-10-27,2025-10-28,2025-11-05,2156,2162,100900.0,95500.0,pivot,2025-10-22,5.35183349851338,0.0,0.8612279226240538,0.9977823959585677,1.1724441180752354,106350.0,5.296038799232705,1.0092592592592593,True,BE_stop,Y2025,2025,KOSPI,005930,삼성전자,005930.KS,5.0,1.1724441180752354,0.8612279226240538,0.9977823959585677
SOR_E1_BE,2025-05-29,2025-05-30,2025-07-18,2058,2091,210000.0,196500.0,pivot,2025-05-22,6.428571428571429,0.0,0.8772073921971253,0.5896659951658346,1.1698619921361038,253500.0,20.593631755550803,3.2222222222222223,True,trend_off_next_open,Y2025,2025,KOSPI,000660,SK하이닉스,000660.KS,5.0,1.1698619921361038,0.8772073921971253,0.5896659951658346
SOR_E1_BE,2025-12-29,2025-12-30,2025-12-30,2200,2200,639000.0,525000.0,pivot,2025-12-17,17.84037558685446,0.0,0.8175824175824176,0.7260729432691496,1.030840476648141,651000.0,1.776107251538539,0.10526315789473684,False,end_of_data,Y2025,2025,KOSPI,000660,SK하이닉스,000660.KS,5.0,1.030840476648141,0.8175824175824176,0.7260729432691496
SOR_E1_BE,2025-09-23,2025-09-24,2025-10-01,2137,2142,175428.578125,159619.046875,pivot,2025-09-17,9.011947436942153,0.0,0.7657830687618535,0.7770233216084008,6.409107668961685,166666.671875,-5.089529725209863,-0.5542167007639774,False,trend_off_next_open,Y2025,2025,KOSPI,068270,셀트리온,068270.KS,5.0,6.409107668961685,0.7657830687618535,0.7770233216084008
SOR_E1_BE,2025-07-03,2025-07-04,2025-07-17,2081,2090,116900.0,108100.0,pivot,2025-06-26,7.527801539777587,0.0,0.8387942332896461,0.9103017562849293,1.1056849964754376,112800.0,-3.6037156785165947,-0.4659090909090909,False,trend_off_next_open,Y2025,2025,KOSPI,105560,KB금융,105560.KS,5.0,1.1056849964754376,0.8387942332896461,0.9103017562849293
SOR_E1_BE,2025-09-10,2025-09-11,2025-09-26,2129,2139,117000.0,105800.0,pivot,2025-09-08,9.572649572649572,0.0,0.7737355811889973,0.6958996805201967,1.4741409012981068,113400.0,-3.17379771652635,-0.32142857142857145,False,trend_off_next_open,Y2025,2025,KOSPI,105560,KB금융,105560.KS,5.0,1.4741409012981068,0.7737355811889973,0.6958996805201967
SOR_E1_BE,2025-01-31,2025-02-03,2025-02-28,1978,1997,217500.0,203000.0,pivot,2025-01-21,6.666666666666667,0.15785319652722968,0.8967851099830795,0.4613772416110629,2.012053333243759,214500.0,-1.477881748780785,-0.20689655172413793,False,trend_off_next_open,Y2025,2025,KOSPI,035420,NAVER,035420.KS,5.0,2.012053333243759,0.8967851099830795,0.4613772416110629
SOR_E1_BE,2025-01-21,2025-01-22,2025-01-23,817,818,329000.0,303000.0,pivot,2025-01-17,7.90273556231003,0.13986013986013987,0.7222222222222222,0.8512562225779681,1.3313212133464793,303000.0,-7.994786801128306,-1.0,False,initial_stop,Y2025,2025,KOSPI,329180,HD현대중공업,329180.KS,5.0,1.3313212133464793,0.7222222222222222,0.8512562225779681
SOR_E1_BE,2025-08-29,2025-09-01,2025-09-16,2121,2132,320000.0,293000.0,pivot,2025-08-25,8.4375,0.18518518518518517,0.7928994082840237,0.8287283484768181,2.8191102417554674,308500.0,-3.690108070964515,-0.42592592592592593,False,trend_off_next_open,Y2025,2025,KOSPI,012330,현대모비스,012330.KS,5.0,2.8191102417554674,0.7928994082840237,0.8287283484768181
SOR_E1_BE,2025-09-03,2025-09-04,2025-09-29,2124,2140,889000.0,780000.0,pivot,2025-08-26,12.260967379077615,0.0,0.8348457350272233,0.840288936611152,3.4443172042091827,930000.0,4.5073638658735815,0.3761467889908257,False,trend_off_next_open,Y2025,2025,KOSPI,010130,고려아연,010130.KS,5.0,3.4443172042091827,0.8348457350272233,0.840288936611152
SOR_E1_BE,2025-09-11,2025-09-12,2025-09-12,2130,2130,925000.0,877000.0,pivot,2025-09-08,5.1891891891891895,0.37606837606837606,0.7744227353463587,0.8561452383108832,2.2793749866838193,973000.0,5.084052568310438,1.0,True,same_bar_BE_after_TP1,Y2025,2025,KOSPI,010130,고려아연,010130.KS,5.0,2.2793749866838193,0.7744227353463587,0.8561452383108832
SOR_E1_BE,2025-11-27,2025-11-28,2025-12-19,2179,2194,1297000.0,1078000.0,pivot,2025-11-24,16.885119506553586,0.0,0.8536155202821869,0.6691016854376516,1.8623652426864867,1608500.0,23.893007235780715,1.4223744292237441,True,trend_off_next_open,Y2025,2025,KOSPI,010130,고려아연,010130.KS,5.0,1.8623652426864867,0.8536155202821869,0.6691016854376516
SOR_E1_BE,2025-09-09,2025-09-10,2025-10-01,2128,2142,178000.0,162500.0,pivot,2025-08-28,8.707865168539326,0.0,0.8767123287671232,0.6490507929819527,1.2510648351397584,185600.0,4.165445367204046,0.49032258064516127,False,trend_off_next_open,Y2025,2025,KOSPI,028260,삼성물산,028260.KS,5.0,1.2510648351397584,0.8767123287671232,0.6490507929819527
SOR_E1_BE,2025-12-03,2025-12-04,2025-12-26,2183,2198,241500.0,222000.0,pivot,2025-12-01,8.074534161490684,0.0,0.8900804289544236,0.9593605183748249,2.540790715680773,240000.0,-0.7204472298012465,-0.07692307692307693,False,trend_off_next_open,Y2025,2025,KOSPI,028260,삼성물산,028260.KS,5.0,2.540790715680773,0.8900804289544236,0.9593605183748249
SOR_E1_BE,2025-08-21,2025-08-22,2025-09-26,2115,2139,140000.0,117000.0,pivot,2025-08-04,16.428571428571427,0.15503875968992248,0.853625170998632,0.9620538804482162,1.7003804752562122,150300.0,7.249839366031274,0.44782608695652176,False,trend_off_next_open,Y2025,2025,KOSPI,032830,삼성생명,032830.KS,5.0,1.7003804752562122,0.853625170998632,0.9620538804482162
SOR_E1_BE,2025-04-30,2025-05-02,2025-07-29,2040,2098,63800.0,51500.0,pivot,2025-04-09,19.278996865203762,0.0,0.6666666666666666,0.8331756301937234,1.0788994686703353,86100.0,34.81809252113759,1.8130081300813008,True,trend_off_next_open,Y2025,2025,KOSPI,086790,하나금융지주,086790.KS,5.0,1.0788994686703353,0.6666666666666666,0.8331756301937234
SOR_E1_BE,2025-05-07,2025-05-08,2025-07-29,2042,2098,64500.0,51500.0,pivot,2025-04-09,20.155038759689923,0.0,0.8235294117647058,0.8568232897274114,1.1615967769784068,87150.0,34.98123031507503,1.7423076923076923,True,trend_off_next_open,Y2025,2025,KOSPI,086790,하나금융지주,086790.KS,5.0,1.1615967769784068,0.8235294117647058,0.8568232897274114
SOR_E1_BE,2025-01-15,2025-01-16,2025-01-23,1970,1975,245500.0,229000.0,pivot,2025-01-13,6.720977596741344,0.19950124688279303,0.8226221079691517,0.9295565262181622,1.1503731799994368,229000.0,-6.8142100029415005,-1.0,False,initial_stop,Y2025,2025,KOSPI,009540,HD한국조선해양,009540.KS,5.0,1.1503731799994368,0.8226221079691517,0.9295565262181622
SOR_E1_BE,2025-05-29,2025-05-30,2025-07-03,2058,2080,310000.0,277500.0,pivot,2025-05-20,10.483870967741936,0.0,0.8596881959910914,0.7273745151616816,1.9844498572874303,358000.0,15.368444809853132,1.476923076923077,True,trend_off_next_open,Y2025,2025,KOSPI,009540,HD한국조선해양,009540.KS,5.0,1.9844498572874303,0.8596881959910914,0.7273745151616816
SOR_E1_BE,2025-02-24,2025-02-25,2025-03-20,1994,2010,19670.0,17950.0,pivot,2025-02-14,8.744280630401628,0.0,0.7636363636363637,0.9008658231146546,13.391978326321619,20150.0,2.337875292145508,0.27906976744186046,False,trend_off_next_open,Y2025,2025,KOSPI,011200,HMM,011200.KS,5.0,13.391978326321619,0.7636363636363637,0.9008658231146546
SOR_E1_BE,2025-01-31,2025-02-03,2025-02-12,848,855,360000.0,330000.0,pivot,2025-01-22,8.333333333333334,0.0,0.8046875,0.9088363040209223,2.023450041019396,330000.0,-8.424954189571876,-1.0,False,initial_stop,Y2025,2025,KOSPI,259960,크래프톤,259960.KS,5.0,2.023450041019396,0.8046875,0.9088363040209223
SOR_E1_BE,2025-01-02,2025-01-03,2025-03-24,1961,2012,362000.0,297500.0,pivot,2024-12-19,17.81767955801105,0.0,0.7810650887573964,0.5477367641075326,1.3316566875960196,564000.0,55.645381729025004,3.131782945736434,True,trend_off_next_open,Y2025,2025,KOSPI,012450,한화에어로스페이스,012450.KS,5.0,1.3316566875960196,0.7810650887573964,0.5477367641075326
SOR_E1_BE,2025-07-29,2025-07-30,2025-08-11,2099,2107,998000.0,791000.0,pivot,2025-07-14,20.741482965931862,0.0,0.7027027027027027,0.6948016409657602,1.1950457442856044,875000.0,-12.412280833531131,-0.5942028985507246,False,trend_off_next_open,Y2025,2025,KOSPI,012450,한화에어로스페이스,012450.KS,5.0,1.1950457442856044,0.7027027027027027,0.6948016409657602
SOR_E1_BE,2025-09-11,2025-09-12,2025-10-14,2130,2146,1000000.0,910000.0,pivot,2025-09-05,9.0,0.0,0.8212703101920237,0.7747276225936479,1.2704981803315518,994000.0,-0.6993503248375776,-0.06666666666666667,False,trend_off_next_open,Y2025,2025,KOSPI,012450,한화에어로스페이스,012450.KS,5.0,1.2704981803315518,0.8212703101920237,0.7747276225936479
SOR_E1_BE,2025-01-02,2025-01-03,2025-01-21,1876,1888,405000.0,362000.0,pivot,2024-12-20,10.617283950617283,0.0,0.8901734104046243,0.6549526787348412,1.1372734264088769,389000.0,-4.046618665975654,-0.37209302325581395,False,trend_off_next_open,Y2025,2025,KOSPI,267260,HD현대일렉트릭,267260.KS,5.0,1.1372734264088769,0.8901734104046243,0.6549526787348412
SOR_E1_BE,2025-06-10,2025-06-11,2025-07-04,1979,1996,428000.0,366500.0,pivot,2025-06-02,14.369158878504672,0.0,0.8641114982578397,0.732638665593376,1.720084629771079,460000.0,7.3692125899667005,0.5203252032520326,False,trend_off_next_open,Y2025,2025,KOSPI,267260,HD현대일렉트릭,267260.KS,5.0,1.720084629771079,0.8641114982578397,0.732638665593376
SOR_E1_BE,2025-10-23,2025-10-24,2025-11-19,2069,2087,750000.0,636000.0,pivot,2025-10-14,15.2,0.14953271028037382,0.7950819672131147,0.7491138386707449,2.6991204218128977,817000.0,8.82445443944695,0.5877192982456141,False,trend_off_next_open,Y2025,2025,KOSPI,267260,HD현대일렉트릭,267260.KS,5.0,2.6991204218128977,0.7950819672131147,0.7491138386707449
SOR_E1_BE,2025-04-22,2025-04-23,2025-07-25,2034,2096,115200.0,97900.0,pivot,2025-04-07,15.01736111111111,0.23450586264656617,0.6595744680851063,0.7656167673020641,1.4049250389129968,130200.0,12.907868982175597,0.8670520231213873,False,trend_off_next_open,Y2025,2025,KOSPI,033780,KT&G,033780.KS,5.0,1.4049250389129968,0.6595744680851063,0.7656167673020641
SOR_E1_BE,2025-12-16,2025-12-17,2025-12-30,2192,2200,149100.0,139100.0,pivot,2025-12-11,6.70690811535882,0.0,0.8327868852459016,0.896126468148876,2.222286092372617,142500.0,-4.522085033941769,-0.66,False,trend_off_next_open,Y2025,2025,KOSPI,033780,KT&G,033780.KS,5.0,2.222286092372617,0.8327868852459016,0.896126468148876
SOR_E1_BE,2025-05-07,2025-05-08,2025-06-11,2042,2064,26500.0,24850.0,pivot,2025-04-24,6.226415094339623,0.0,0.7967479674796748,0.8664229989052676,1.9186630057083518,28875.0,8.853356340697571,1.4393939393939394,True,trend_off_next_open,Y2025,2025,KOSPI,015760,한국전력,015760.KS,5.0,1.9186630057083518,0.7967479674796748,0.8664229989052676
SOR_E1_BE,2025-03-04,2025-03-05,2025-03-13,1999,2005,83300.0,69600.0,pivot,2025-02-24,16.44657863145258,0.0,0.8403361344537815,0.7992491046285312,2.265142743581532,72100.0,-13.531889517426155,-0.8175182481751825,False,trend_off_next_open,Y2025,2025,KOSPI,042660,한화오션,042660.KS,5.0,2.265142743581532,0.8403361344537815,0.7992491046285312
SOR_E1_BE,2025-04-30,2025-05-02,2025-07-29,2040,2098,15190.0,14430.0,pivot,2025-04-24,5.003291639236339,0.0,0.8127208480565371,0.7480507184697855,1.043809462198405,17755.0,16.76928158698796,3.375,True,trend_off_next_open,Y2025,2025,KOSPI,024110,기업은행,024110.KS,5.0,1.043809462198405,0.8127208480565371,0.7480507184697855
SOR_E1_BE,2025-05-30,2025-06-02,2025-07-29,2059,2098,15670.0,15210.0,pivot,2025-05-22,2.935545628589662,0.0,0.8864265927977839,0.9060207310869223,1.9773230631888645,17695.0,12.809916037514135,4.4021739130434785,True,trend_off_next_open,Y2025,2025,KOSPI,024110,기업은행,024110.KS,5.0,1.9773230631888645,0.8864265927977839,0.9060207310869223
SOR_E1_BE,2025-09-10,2025-09-11,2025-09-26,2129,2139,19930.0,18830.0,pivot,2025-09-08,5.5193176116407425,0.1423487544483986,0.7470817120622568,0.6592043242521655,1.5947335314084796,19490.0,-2.3054704459110065,-0.4,False,trend_off_next_open,Y2025,2025,KOSPI,024110,기업은행,024110.KS,5.0,1.5947335314084796,0.7470817120622568,0.6592043242521655
SOR_E1_BE,2025-12-02,2025-12-03,2025-12-30,2182,2200,21000.0,20200.0,pivot,2025-11-28,3.8095238095238093,0.0,0.7439824945295405,0.662689575263618,1.2114455877919095,20950.0,-0.3378072868327697,-0.0625,False,end_of_data,Y2025,2025,KOSPI,024110,기업은행,024110.KS,5.0,1.2114455877919095,0.7439824945295405,0.662689575263618
SOR_E1_BE,2025-12-22,2025-12-23,2025-12-29,2196,2199,21400.0,20650.0,pivot,2025-12-17,3.5046728971962615,0.136986301369863,0.8611111111111112,0.7022741375959611,1.1285515046306775,20650.0,-3.60112000074726,-1.0,False,initial_stop,Y2025,2025,KOSPI,024110,기업은행,024110.KS,5.0,1.1285515046306775,0.8611111111111112,0.7022741375959611
SOR_E1_BE,2025-01-31,2025-02-03,2025-02-04,1460,1461,15890.0,15410.0,pivot,2025-01-17,3.0207677784770297,0.0,0.8919540229885058,0.6200061850447517,1.2204815444360635,15580.0,-2.0489126110324274,-0.6458333333333334,False,trend_off_next_open,Y2025,2025,KOSPI,316140,우리금융지주,316140.KS,5.0,1.2204815444360635,0.8919540229885058,0.6200061850447517
SOR_E1_BE,2025-04-25,2025-04-28,2025-08-04,1519,1584,17030.0,15010.0,pivot,2025-04-09,11.861421021726365,0.0,0.6197991391678622,0.7165502172659306,1.0849732761214521,22260.0,30.5798656749136,2.589108910891089,True,trend_off_next_open,Y2025,2025,KOSPI,316140,우리금융지주,316140.KS,5.0,1.0849732761214521,0.6197991391678622,0.7165502172659306
SOR_E1_BE,2025-05-26,2025-05-27,2025-08-04,1537,1584,18150.0,17860.0,pivot,2025-05-22,1.5977961432506886,0.0,0.7638888888888888,0.7233061297735202,1.1381500424608622,21090.0,16.082206830469058,10.137931034482758,True,trend_off_next_open,Y2025,2025,KOSPI,316140,우리금융지주,316140.KS,5.0,1.1381500424608622,0.7638888888888888,0.7233061297735202
SOR_E1_BE,2025-12-02,2025-12-03,2025-12-30,1664,1682,28500.0,25600.0,pivot,2025-11-21,10.175438596491228,0.0,0.8348909657320872,0.8529590355757467,2.0693043018992268,28000.0,-1.8525824806894797,-0.1724137931034483,False,end_of_data,Y2025,2025,KOSPI,316140,우리금융지주,316140.KS,5.0,2.0693043018992268,0.8348909657320872,0.8529590355757467
SOR_E1_BE,2025-08-11,2025-08-12,2025-08-19,2108,2112,70000.0,60900.0,pivot,2025-08-01,13.0,0.1926163723916533,0.7783094098883573,0.569951702422823,1.157897511753922,60900.0,-13.086956521739124,-1.0,False,initial_stop,Y2025,2025,KOSPI,034020,두산에너빌리티,034020.KS,5.0,1.157897511753922,0.7783094098883573,0.569951702422823
